Index	Reagents	Products	Rule	Energy Change
11035_0	['C(C(C=O)(C(CO)O)O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Strecker Degradation, HC	124.2
11036_0	['C(C(C=O)(C(CO)O)O)(O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Strecker Degradation, HC	132.5
11037_0	['C(C(C=O)(C(CO)O)O)(O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CN)(C(CO)O)O)(O)=O']	Strecker Degradation, HC	123.47
11038_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Strecker Degradation, HC	225.99
11039_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Strecker Degradation, HC	116.45
11040_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Strecker Degradation, HC	229.74
11041_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Strecker Degradation, HC	238.04
11042_0	['C(C(C(CO)O)(C(C(O)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CN)(C(CO)O)O)O)(O)=O']	Strecker Degradation, HC	229.02
11043_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CN)(C(CO)O)O)O']	Strecker Degradation, HC	-162.43
11044_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CN)(C(CO)O)O)O']	Strecker Degradation, HC	-271.97
11045_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CN)(C(CO)O)O)O']	Strecker Degradation, HC	-158.68
11046_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CN)(C(CO)O)O)O']	Strecker Degradation, HC	-150.38
11047_0	['C(C(CO)(C(CO)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CN)(C(CO)O)O)O']	Strecker Degradation, HC	-159.4
11048_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Strecker Degradation, HC	-126.85
11049_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Strecker Degradation, HC	-236.4
11050_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Strecker Degradation, HC	-123.1
11051_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Strecker Degradation, HC	-114.8
11052_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CCN)(C(CO)(C(CO)O)O)=O']	Strecker Degradation, HC	-123.83
11053_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Strecker Degradation, HC	-122.32
11054_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Strecker Degradation, HC	-231.87
11055_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Strecker Degradation, HC	-118.57
11056_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Strecker Degradation, HC	-110.27
11057_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(CO)O)(C(CO)(CN)O)=O']	Strecker Degradation, HC	-119.3
11058_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Strecker Degradation, HC	-448.51
11059_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Strecker Degradation, HC	-558.05
11060_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Strecker Degradation, HC	-444.76
11061_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Strecker Degradation, HC	-436.46
11062_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(CN)O)(C(CO)(CO)O)=O']	Strecker Degradation, HC	-445.48
11063_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-2.66
11064_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-112.2
11065_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Strecker Degradation, HC	1.09
11066_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Strecker Degradation, HC	9.39
11067_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CO)(CN)O)O)(CCO)=O']	Strecker Degradation, HC	0.37
11068_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Strecker Degradation, HC	-458.67
11069_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Strecker Degradation, HC	-568.21
11070_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Strecker Degradation, HC	-454.92
11071_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Strecker Degradation, HC	-446.62
11072_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CCO)(C(CO)(C(CN)O)O)=O']	Strecker Degradation, HC	-455.64
11073_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Strecker Degradation, HC	6.07
11074_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Strecker Degradation, HC	-103.48
11075_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Strecker Degradation, HC	9.82
11076_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Strecker Degradation, HC	18.12
11077_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CO)(CC(C(CO)(CN)O)O)=O']	Strecker Degradation, HC	9.09
11078_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-244.95
11079_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-354.49
11080_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-241.2
11081_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-232.9
11082_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C)(C(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-241.92
11083_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-154.11
11084_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-263.66
11085_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-150.37
11086_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-142.06
11087_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C)(C(CO)(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-151.09
11088_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	83.0
11089_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-238.49
11090_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	-26.55
11091_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-348.04
11092_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	86.75
11093_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-234.74
11094_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	95.05
11095_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-226.44
11096_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CO)(CN)O)O)O)=O']	Strecker Degradation, HC	86.02
11097_0	['C(C(CO)(C(C(CC=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-235.47
11098_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Strecker Degradation, HC	141.95
11099_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Strecker Degradation, HC	32.41
11100_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Strecker Degradation, HC	145.7
11101_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Strecker Degradation, HC	154.0
11102_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)O)(CC(CO)(CN)O)=O']	Strecker Degradation, HC	144.98
11103_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CO)O)NC)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CO)O)NC)(CCN)=O']	Strecker Degradation, HC	22.16
11104_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)O)=O)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CN)NC)(CC(CO)O)=O']	Strecker Degradation, HC	-325.33
11105_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C=O)O)(C(CO)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)NC)(CC(CN)O)=O']	Strecker Degradation, HC	-285.96
11106_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=O)O)NC)(CCO)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)O)NC)(CCO)=O']	Strecker Degradation, HC	-88.41
11107_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(C)=O)NC)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C)(C(C(C(CN)O)O)NC)=O']	Strecker Degradation, HC	-84.02
11108_0	['C(C(C(CO)O)N)(O)=O', 'C(C(CC(C(CO)O)O)N)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(CN)N)O)O)O']	Strecker Degradation, HC	316.1
11109_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(CN)N)O)O)O)O']	Strecker Degradation, HC	185.56
11110_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(CCN)O)=O)=O']	Strecker Degradation, HC	-176.2
11111_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CCN)=O)(CCO)=O']	Strecker Degradation, HC	-366.22
11112_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CCN)(CC(CO)=O)=O']	Strecker Degradation, HC	-350.25
11113_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CCN)(C(C(C)=O)O)=O']	Strecker Degradation, HC	111.63
11114_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(CCN)=O)O)=O']	Strecker Degradation, HC	-240.83
11115_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(CCN)O)=O)=O']	Strecker Degradation, HC	-72.46
11116_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CN)O)(CC(C)=O)=O']	Strecker Degradation, HC	-247.26
11117_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CCC=O)(C(CN)O)=O']	Strecker Degradation, HC	-253.65
11118_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CCCN)=O)O)=O']	Strecker Degradation, HC	-130.26
11119_0	['C(C(C(CO)O)N)(O)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C)=O)(CC(CN)O)=O']	Strecker Degradation, HC	-251.65
11120_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(CC(CN)O)=O)=O']	Strecker Degradation, HC	-243.47
11121_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C=O)O)(CCN)=O']	Strecker Degradation, HC	-77.11
11122_0	['C(C(C(CO)O)N)(O)=O', 'C(CC1C(C(C(O)O1)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C1(C(C(C(CCN)O1)O)O)O']	Strecker Degradation, HC	-195.61
11123_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CN)O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCN)O)O)O)N']	Strecker Degradation, HC	-157.51
11124_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(C(O)=O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(CCN)O)O)(O)=O']	Strecker Degradation, HC	-123.78
11125_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)=O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCN)O)O)=O)=O']	Strecker Degradation, HC	-30.69
11126_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CO)=CC(C(CN)O)=O']	Strecker Degradation, HC	-448.78
11127_0	['C(C(C(CO)O)N)(O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CN)=CC(C(CO)O)=O']	Strecker Degradation, HC	-323.9
11128_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C=CC(C(C(CN)O)O)=O']	Strecker Degradation, HC	-291.47
11129_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CN)O)=CC(CO)=O']	Strecker Degradation, HC	-479.28
11130_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)O)O)=CC=O']	Strecker Degradation, HC	-239.72
11131_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C=CCN)O)O)=O']	Strecker Degradation, HC	-137.4
11132_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CO)NC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CNC(CO)C(CN)O']	Strecker Degradation, HC	-124.21
11133_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CO)NC)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CO)NC)O)(CCN)=O']	Strecker Degradation, HC	-371.42
11134_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)NC)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CN)O)(CC(CO)NC)=O']	Strecker Degradation, HC	-438.02
11135_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C=O)NC)(C(CO)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)O)(CC(CN)NC)=O']	Strecker Degradation, HC	-494.97
11136_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C=O)O)(C(CNC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CNC)O)(CC(CN)O)=O']	Strecker Degradation, HC	-487.07
11137_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(CCO)=O)O)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)NC)O)(CCO)=O']	Strecker Degradation, HC	-498.04
11138_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=O)O)O)(CCNC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)O)O)(CCNC)=O']	Strecker Degradation, HC	-492.48
11139_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)=O)NC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CO)(CC(C(CN)O)NC)=O']	Strecker Degradation, HC	-491.64
11140_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C)(C(C(C(CN)O)NC)O)=O']	Strecker Degradation, HC	-481.5
11141_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CN)O)NC)O)=O']	Strecker Degradation, HC	-45.81
11142_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)NC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCN)O)NC)O)=O']	Strecker Degradation, HC	-504.58
11143_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CN)O)O)NC)=O']	Strecker Degradation, HC	-361.76
11144_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C=O)O)O)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCN)NC)O)O)=O']	Strecker Degradation, HC	297.13
11145_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CO)NCC(O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CNC(CO)C(CN)O)(O)=O']	Strecker Degradation, HC	207.99
11146_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(CO)O)O)NC)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CNC(C(C(CO)O)O)C(CN)O']	Strecker Degradation, HC	196.31
11147_0	['C(C(C(CO)O)N)(O)=O', 'C(C1(CC(C(CO)O1)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C1C(CC(CN)(O)O1)O)O']	Strecker Degradation, HC	-64.11
11148_0	['C(C(C(CO)O)N)(O)=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C1C(C(C(CCN)(O)O1)O)O']	Strecker Degradation, HC	-494.19
11149_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C1C(CC(C(CN)O)(O)O1)O']	Strecker Degradation, HC	-51.4
11150_0	['C(C(C(CO)O)N)(O)=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C1(CC(C(CN)O1)O)O)O']	Strecker Degradation, HC	-51.55
